State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,Total_calls,Total_charges,Intl_call_ratio,Day_call_ratio,Night_call_ratio,Evening_call_ratio,Avg_charge_per_call,Day_charge_per_min,Eve_charge_per_min,Night_charge_per_min,Intl_charge_per_min,Day_call_efficiency,Eve_call_efficiency,Night_call_efficiency,Intl_call_efficiency,Total_minutes,Charge_per_min,Monthly_Revenue,Customer_Lifetime_Months,CLV,Revenue_per_call,Revenue_per_minute
NH,123,408,No,No,0,224.0,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,False,259,66.99999999999999,0.019305019305019305,0.38223938223938225,0.28957528957528955,0.3088803088803089,0.2586872586872586,0.16999999999999998,0.08500237304224016,0.045019404915912026,0.2714285714285714,2.2626262626262625,2.63375,3.092,0.42000000000000004,668.7,0.10019440705847163,16.341463414634145,4.1,66.99999999999999,0.2586872586872586,0.10019440705847163
NM,84,408,No,Yes,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,False,325,51.38,0.015384615384615385,0.31384615384615383,0.31076923076923074,0.36,0.1580923076923077,0.1699805068226121,0.08500355366027008,0.045016077170418015,0.27031249999999996,1.5088235294117647,1.2025641025641025,2.155445544554455,2.56,525.0999999999999,0.09784802894686728,18.35,2.8,51.38,0.1580923076923077,0.09784802894686728
LA,91,415,No,No,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,False,299,59.47,0.016722408026755852,0.4280936454849498,0.21070234113712374,0.34448160535117056,0.1988963210702341,0.1700262467191601,0.08501216545012165,0.044988523335883705,0.2702898550724638,1.48828125,1.9951456310679612,2.0746031746031743,2.7600000000000002,540.5,0.1100277520814061,19.605494505494505,3.033333333333333,59.47,0.1988963210702341,0.1100277520814061
KY,95,510,No,No,0,157.3,116,26.74,197.5,77,16.79,128.2,111,5.77,8.4,4,2.27,2,False,308,51.57,0.012987012987012988,0.37662337662337664,0.36038961038961037,0.25,0.16743506493506494,0.16999364272091544,0.08501265822784809,0.04500780031201248,0.2702380952380952,1.3560344827586208,2.564935064935065,1.154954954954955,2.1,491.4,0.10494505494505495,16.285263157894736,3.1666666666666665,51.56999999999999,0.16743506493506494,0.10494505494505495
WV,73,415,No,No,0,240.3,130,40.85,162.5,83,13.81,231.9,136,10.44,11.9,3,3.21,0,False,352,68.31,0.008522727272727272,0.3693181818181818,0.38636363636363635,0.23579545454545456,0.1940625,0.16999583853516437,0.0849846153846154,0.045019404915912026,0.26974789915966385,1.8484615384615386,1.9578313253012047,1.7051470588235293,3.966666666666667,646.6,0.10564491184658212,28.07260273972603,2.433333333333333,68.31,0.1940625,0.10564491184658212
WV,58,408,No,Yes,39,211.9,40,36.02,274.4,76,23.32,210.5,139,9.47,5.4,4,1.46,1,False,259,70.27,0.015444015444015444,0.15444015444015444,0.5366795366795367,0.29343629343629346,0.2713127413127413,0.1699858423784804,0.08498542274052479,0.04498812351543943,0.27037037037037037,5.2975,3.6105263157894734,1.514388489208633,1.35,702.1999999999999,0.10007120478496155,36.34655172413793,1.9333333333333333,70.27,0.2713127413127413,0.10007120478496155
IA,88,415,No,No,0,113.7,67,19.33,165.1,127,14.03,141.5,142,6.37,10.8,3,2.92,1,False,339,42.65,0.008849557522123894,0.1976401179941003,0.41887905604719766,0.3746312684365782,0.12581120943952803,0.1700087950747581,0.08497880072683223,0.04501766784452297,0.27037037037037037,1.6970149253731344,1.3,0.9964788732394366,3.6,431.1,0.09893296218974715,14.539772727272728,2.933333333333333,42.65,0.12581120943952803,0.09893296218974715
NE,67,415,No,Yes,41,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,13.4,1,3.62,0,False,288,53.96,0.003472222222222222,0.2986111111111111,0.375,0.3229166666666667,0.18736111111111112,0.1700057240984545,0.08499377334993774,0.04500965872504829,0.2701492537313433,2.031395348837209,1.7268817204301075,1.437962962962963,13.4,503.99999999999994,0.10706349206349208,24.161194029850748,2.2333333333333334,53.96000000000001,0.18736111111111112,0.10706349206349208
WA,152,510,No,No,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,11.8,5,3.19,1,False,298,51.43,0.016778523489932886,0.28187919463087246,0.40604026845637586,0.2953020134228188,0.17258389261744966,0.17001239157372985,0.08502444987775061,0.04497389033942559,0.2703389830508474,1.9214285714285715,1.8590909090909091,1.2661157024793388,2.3600000000000003,490.0,0.10495918367346939,10.150657894736842,5.066666666666666,51.42999999999999,0.17258389261744966,0.10495918367346939
PA,142,510,No,Yes,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,False,284,74.66,0.01056338028169014,0.35563380281690143,0.323943661971831,0.30985915492957744,0.26288732394366193,0.17000433463372344,0.08500778816199375,0.045017051913603646,0.27031249999999996,2.284158415841584,2.9181818181818184,2.868478260869565,2.1333333333333333,757.8,0.09852203747690684,15.773239436619717,4.733333333333333,74.66,0.26288732394366193,0.09852203747690684
ID,105,408,No,No,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,9,2.84,1,False,323,70.85,0.02786377708978328,0.29721362229102166,0.3126934984520124,0.3622291021671827,0.21934984520123837,0.1699914015477214,0.08500394632991318,0.045,0.2704761904761905,2.4229166666666666,2.1658119658119657,1.5247524752475248,1.1666666666666667,650.5,0.10891621829362029,20.24285714285714,3.5,70.85,0.21934984520123837,0.10891621829362029
DC,93,408,No,Yes,22,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,11.7,2,3.16,0,False,315,82.14,0.006349206349206349,0.3904761904761905,0.3396825396825397,0.2634920634920635,0.26076190476190475,0.16998693664271716,0.08497627833421192,0.044985434873075325,0.2700854700854701,2.489430894308943,2.2855421686746986,2.2457943925233645,5.85,747.9000000000001,0.10982751704773364,26.496774193548386,3.1,82.14,0.26076190476190475,0.10982751704773364
KY,79,415,No,No,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,10.4,5,2.81,2,False,339,64.61999999999999,0.014749262536873156,0.39823008849557523,0.3303834808259587,0.25663716814159293,0.19061946902654864,0.17001689189189187,0.08497854077253218,0.044996059889676907,0.2701923076923077,1.7540740740740741,2.142528735632184,1.1330357142857144,2.08,560.5,0.11528991971454057,24.53924050632911,2.6333333333333333,64.61999999999999,0.19061946902654864,0.11528991971454057
SC,88,408,No,No,0,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,8.5,6,2.3,1,False,317,57.989999999999995,0.01892744479495268,0.29652996845425866,0.31230283911671924,0.3722397476340694,0.18293375394321765,0.1700325732899023,0.08498212157330155,0.04500548847420417,0.27058823529411763,1.6329787234042554,2.133050847457627,1.8404040404040403,1.4166666666666667,595.9,0.09731498573586171,19.769318181818182,2.933333333333333,57.989999999999995,0.18293375394321765,0.09731498573586171
NC,110,408,No,No,0,159.5,145,27.12,202.3,101,17.2,256.0,96,11.52,16.7,2,4.51,2,False,344,60.35,0.005813953488372093,0.42151162790697677,0.27906976744186046,0.2936046511627907,0.17543604651162792,0.17003134796238245,0.08502224419179435,0.045,0.27005988023952093,1.1,2.002970297029703,2.6666666666666665,8.35,634.5,0.09511426319936958,16.45909090909091,3.6666666666666665,60.35,0.17543604651162792,0.09511426319936958
NY,209,415,No,No,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,2,2.89,0,False,289,54.089999999999996,0.006920415224913495,0.3633217993079585,0.328719723183391,0.30103806228373703,0.18716262975778544,0.17000650618087185,0.08499469777306469,0.04501992031872509,0.27009345794392525,1.4638095238095237,2.167816091954023,2.113684210526316,5.35,553.8,0.09767063921993499,7.764114832535885,6.966666666666667,54.089999999999996,0.18716262975778544,0.09767063921993499
OR,27,510,No,No,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15.0,6,4.05,5,False,275,68.87,0.02181818181818182,0.29454545454545455,0.31636363636363635,0.36727272727272725,0.2504363636363637,0.17001292546316243,0.08500948766603415,0.04498186215235792,0.26999999999999996,2.865432098765432,2.087128712871287,1.9011494252873564,2.5,623.3,0.1104925397080058,76.52222222222223,0.9,68.87,0.2504363636363637,0.1104925397080058
IL,117,415,No,No,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,7.8,10,2.11,1,False,290,62.440000000000005,0.034482758620689655,0.296551724137931,0.33793103448275863,0.3310344827586207,0.21531034482758624,0.1699851411589896,0.08502119642016015,0.04499717354437535,0.2705128205128205,2.3476744186046514,2.2114583333333333,1.8051020408163265,0.78,598.9,0.10425780597762566,16.01025641025641,3.9,62.44,0.21531034482758624,0.10425780597762566
MA,87,408,No,No,0,186.9,79,31.77,182.6,105,15.52,143.1,90,6.44,4.2,14,1.13,1,False,288,54.86,0.04861111111111111,0.2743055555555556,0.3125,0.3645833333333333,0.1904861111111111,0.169983948635634,0.08499452354874042,0.04500349406009784,0.26904761904761904,2.3658227848101268,1.739047619047619,1.5899999999999999,0.3,516.8000000000001,0.10615325077399379,18.917241379310344,2.9,54.85999999999999,0.1904861111111111,0.10615325077399379
CT,129,510,No,Yes,27,196.6,89,33.42,180.6,95,15.35,245.0,83,11.03,6.6,5,1.78,1,False,272,61.580000000000005,0.01838235294117647,0.3272058823529412,0.30514705882352944,0.3492647058823529,0.22639705882352942,0.16998982706002036,0.08499446290143965,0.0450204081632653,0.2696969696969697,2.208988764044944,1.9010526315789473,2.9518072289156625,1.3199999999999998,628.8000000000001,0.09793256997455471,14.320930232558142,4.3,61.58000000000001,0.22639705882352942,0.09793256997455471
WI,142,510,No,No,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1,False,335,65.31,0.008955223880597015,0.3044776119402985,0.3582089552238806,0.3283582089552239,0.19495522388059702,0.17001292546316243,0.0850178359096314,0.04500760263558034,0.26969696969696966,2.2754901960784313,1.529090909090909,1.6441666666666668,3.3000000000000003,607.4999999999999,0.1075061728395062,13.797887323943662,4.733333333333333,65.31,0.19495522388059702,0.1075061728395062
OK,112,415,No,No,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,False,260,47.42,0.026923076923076925,0.3038461538461538,0.2846153846153846,0.38461538461538464,0.1823846153846154,0.16999999999999998,0.08498659517426274,0.04501815248083905,0.2698412698412698,2.1012658227848102,0.746,3.35,0.9,494.8,0.09583670169765562,12.701785714285714,3.7333333333333334,47.42,0.1823846153846154,0.09583670169765562
AZ,97,408,No,Yes,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,2,1.32,3,False,326,51.19,0.006134969325153374,0.3098159509202454,0.4233128834355828,0.2607361963190184,0.1570245398773006,0.16999999999999998,0.08499999999999999,0.04497716894977169,0.2693877551020408,1.396039603960396,2.4941176470588236,1.2695652173913043,2.45,533.1,0.09602326017632713,15.831958762886597,3.2333333333333334,51.19,0.1570245398773006,0.09602326017632713
KS,101,415,No,No,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1,False,251,70.02,0.027888446215139442,0.3466135458167331,0.2749003984063745,0.350597609561753,0.27896414342629483,0.1699956766104626,0.08500222518914109,0.04501397949673812,0.26944444444444443,2.6586206896551725,2.5534090909090907,3.110144927536232,1.0285714285714287,677.8000000000001,0.10330480967837119,20.798019801980196,3.3666666666666667,70.02,0.27896414342629483,0.10330480967837119
KS,127,415,No,Yes,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,False,280,53.15,0.014285714285714285,0.24642857142857144,0.36428571428571427,0.375,0.18982142857142856,0.17002583979328165,0.08498871331828443,0.04499036608863199,0.27,2.2434782608695656,1.6876190476190476,2.0352941176470587,2.25,548.6,0.09688297484506014,12.55511811023622,4.233333333333333,53.15,0.18982142857142856,0.09688297484506014
WY,148,408,No,No,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,False,304,66.53,0.01644736842105263,0.3782894736842105,0.3059210526315789,0.2993421052631579,0.2188486842105263,0.17,0.08498435870698644,0.04499151103565365,0.2701492537313433,2.1130434782608694,2.1076923076923078,1.2666666666666666,2.68,566.0,0.11754416961130743,13.485810810810811,4.933333333333334,66.53,0.2188486842105263,0.11754416961130743
OK,138,510,No,Yes,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,False,293,60.199999999999996,0.013651877133105802,0.47440273037542663,0.24232081911262798,0.2696245733788396,0.2054607508532423,0.16997422680412372,0.08501677226984718,0.04501072961373391,0.2701030927835052,1.116546762589928,3.39620253164557,2.6253521126760564,2.425,619.6,0.0971594577146546,13.08695652173913,4.6,60.199999999999996,0.2054607508532423,0.0971594577146546
WA,84,415,No,No,0,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,12.7,2,3.43,2,True,347,82.51,0.005763688760806916,0.2881844380403458,0.4265129682997118,0.27953890489913547,0.23778097982708934,0.17001037703216879,0.08498716852010266,0.04501118568232662,0.27007874015748035,2.891,2.410309278350516,1.510135135135135,6.35,759.1000000000001,0.10869450665261493,29.467857142857145,2.8,82.51,0.23778097982708934,0.10869450665261493
MD,133,510,No,No,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,True,355,82.96,0.011267605633802818,0.3971830985915493,0.30704225352112674,0.28450704225352114,0.2336901408450704,0.16999999999999998,0.08501788908765653,0.04498692240627725,0.2697674418604651,2.0921985815602837,2.2138613861386136,2.1045871559633027,3.225,760.9,0.10902878170587461,18.712781954887216,4.433333333333334,82.96,0.2336901408450704,0.10902878170587461
NY,120,510,No,Yes,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1,False,327,46.690000000000005,0.0,0.3516819571865443,0.37003058103975534,0.2782874617737003,0.142782874617737,0.17003891050583658,0.08497251069028712,0.04499794153972828,0.0,1.117391304347826,1.7989010989010987,2.007438016528926,0.0,535.1,0.08725471874415998,11.672500000000001,4.0,46.690000000000005,0.142782874617737,0.08725471874415998
WI,87,415,No,No,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,6,2.86,2,False,332,70.01,0.018072289156626505,0.2921686746987952,0.39759036144578314,0.2921686746987952,0.21087349397590363,0.17,0.08498480243161094,0.04499115044247788,0.269811320754717,2.4536082474226806,1.6958762886597938,2.140151515151515,1.7666666666666666,695.6,0.10064692351926395,24.14137931034483,2.9,70.01,0.21087349397590363,0.10064692351926395
AK,99,510,No,No,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3,False,347,73.75999999999999,0.011527377521613832,0.276657060518732,0.3371757925072046,0.3746397694524496,0.21256484149855906,0.17000838926174497,0.08498985801217038,0.045010080645161286,0.2701612903225806,2.4833333333333334,1.896153846153846,1.6957264957264957,3.1,695.6999999999999,0.10602271093862296,22.35151515151515,3.3,73.75999999999999,0.21256484149855906,0.10602271093862296
AZ,48,415,No,Yes,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1,False,327,54.49000000000001,0.0061162079510703364,0.3333333333333333,0.3730886850152905,0.2874617737003058,0.16663608562691135,0.17002126151665484,0.08500222518914109,0.044979919678714855,0.2696969696969697,1.2944954128440367,2.3904255319148935,1.428688524590164,6.6,553.3,0.09848183625519612,34.056250000000006,1.6,54.49000000000001,0.16663608562691135,0.09848183625519612
KS,57,415,No,No,0,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,7,3.19,0,False,365,48.07,0.019178082191780823,0.32054794520547947,0.25205479452054796,0.40821917808219177,0.1316986301369863,0.1700189753320683,0.08498263888888888,0.0450109649122807,0.2703389830508474,1.3512820512820511,0.7731543624161074,1.982608695652174,1.6857142857142857,467.50000000000006,0.10282352941176469,25.3,1.9,48.07,0.1316986301369863,0.10282352941176469
CA,127,510,No,No,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0,False,300,44.07,0.0,0.4266666666666667,0.31666666666666665,0.25666666666666665,0.1469,0.16997219647822057,0.08502673796791443,0.044988558352402744,0.0,0.84296875,2.4285714285714284,2.3,0.0,513.4,0.08583950136345929,10.410236220472441,4.233333333333333,44.07,0.1469,0.08583950136345929
IN,114,408,No,No,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,False,321,52.75,0.012461059190031152,0.26479750778816197,0.38006230529595014,0.3426791277258567,0.16433021806853582,0.1700196270853778,0.08496583143507973,0.045006016847172085,0.2700854700854701,2.3976470588235297,0.7981818181818181,1.362295081967213,2.925,469.5,0.11235356762513313,13.881578947368421,3.8,52.75,0.16433021806853582,0.11235356762513313
CA,84,415,No,No,0,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,10.4,4,2.81,0,True,310,74.66000000000001,0.012903225806451613,0.36451612903225805,0.33225806451612905,0.2903225806451613,0.24083870967741938,0.17,0.08501483679525224,0.045025510204081624,0.2701923076923077,2.47787610619469,2.2466666666666666,1.5223300970873788,2.6,649.4,0.11496766245765323,26.664285714285718,2.8,74.66000000000001,0.24083870967741938,0.11496766245765323
WI,114,415,No,Yes,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,11.5,7,3.11,2,False,314,50.79,0.022292993630573247,0.2802547770700637,0.29936305732484075,0.3980891719745223,0.1617515923566879,0.1700218818380744,0.08497109826589597,0.044991922455573506,0.27043478260869563,1.5579545454545454,1.2455999999999998,2.6340425531914895,1.6428571428571428,551.9,0.09202754122123573,13.365789473684211,3.8,50.79,0.1617515923566879,0.09202754122123573
AL,106,408,No,Yes,29,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,8.1,3,2.19,1,False,338,44.059999999999995,0.008875739644970414,0.3875739644970414,0.21597633136094674,0.3875739644970414,0.1303550295857988,0.16997607655502395,0.08499264345267286,0.045010893246187365,0.27037037037037037,0.6381679389312976,1.5564885496183207,3.143835616438356,2.6999999999999997,525.1,0.08390782708055607,12.469811320754715,3.533333333333333,44.059999999999995,0.1303550295857988,0.08390782708055607
VT,60,415,No,No,0,193.9,118,32.96,85.0,110,7.23,210.1,134,9.45,13.2,8,3.56,3,False,370,53.2,0.021621621621621623,0.31891891891891894,0.3621621621621622,0.2972972972972973,0.1437837837837838,0.1699845281072718,0.08505882352941177,0.044978581627796284,0.2696969696969697,1.6432203389830509,0.7727272727272727,1.567910447761194,1.65,502.2,0.10593389088012745,26.6,2.0,53.2,0.1437837837837838,0.10593389088012745
WV,159,415,No,No,0,169.8,114,28.87,197.7,105,16.8,193.7,82,8.72,11.6,4,3.13,1,False,305,57.52,0.013114754098360656,0.3737704918032787,0.26885245901639343,0.3442622950819672,0.18859016393442624,0.17002355712603062,0.08497723823975721,0.045018069179143014,0.26982758620689656,1.4894736842105265,1.8828571428571428,2.362195121951219,2.9,572.8000000000001,0.10041899441340782,10.852830188679246,5.3,57.519999999999996,0.18859016393442624,0.10041899441340782
CT,184,510,Yes,No,0,213.8,105,36.35,159.6,84,13.57,139.2,137,6.26,5.0,10,1.35,2,False,336,57.53,0.02976190476190476,0.3125,0.40773809523809523,0.25,0.1712202380952381,0.17001870907390085,0.08502506265664161,0.044971264367816094,0.27,2.0361904761904763,1.9,1.0160583941605839,0.5,517.5999999999999,0.11114760432766617,9.379891304347826,6.133333333333334,57.53,0.1712202380952381,0.11114760432766617
